UDI, Qualidade, TemperaturaDoAr[°C], TemperaturaDoProcesso[°C], VelocidadeDeRotacao[rpm], Torque[Nm], DesgasteDaFerramenta[min], Saida, TipoDefalha
5755, Baixa, 28, 95, 1727, 27.7, 50, 0, SemFalha
5756, Baixa, 28, 95, 1391, 49.2, 52, 0, SemFalha
5757, Media, 28, 85, 1366, 52.3, 54, 0, SemFalha
5758, Baixa, 28, 75, 1366, 55.6, 57, 0, SemFalha
5759, Baixa, 28, 75, 1501, 40.8, 59, 0, SemFalha
5760, Baixa, 28, 65, 1551, 35.8, 61, 0, SemFalha
5761, Media, 28, 75, 1522, 35.6, 63, 0, SemFalha
5762, Baixa, 28, 75, 1369, 49.8, 66, 0, SemFalha
5763, Baixa, 28, 65, 1334, 52.3, 68, 0, SemFalha
5764, Alta, 28, 65, 1451, 39.4, 70, 0, SemFalha
5765, Baixa, 28, 55, 1589, 37.9, 75, 0, SemFalha
5766, Baixa, 28, 55, 1708, 30.5, 77, 0, SemFalha
5767, Media, 28, 55, 1413, 42.6, 79, 0, SemFalha
5768, Media, 28, 45, 1415, 46.5, 82, 0, SemFalha
5769, Baixa, 28, 55, 1421, 45.9, 85, 0, SemFalha
5770, Baixa, 28, 55, 1348, 51, 87, 0, SemFalha
5771, Baixa, 28, 45, 1408, 42.9, 89, 0, SemFalha
5772, Baixa, 28, 45, 1525, 43.7, 91, 0, SemFalha
5773, Baixa, 28, 45, 1706, 29.9, 93, 0, SemFalha
5774, Alta, 28, 45, 1395, 46.8, 95, 0, SemFalha
5775, Baixa, 28, 35, 1602, 34.3, 100, 0, SemFalha
5776, Baixa, 28, 45, 1907, 21.5, 102, 0, SemFalha
5777, Baixa, 28, 45, 1325, 49.2, 104, 0, SemFalha
5778, Baixa, 28, 45, 1408, 44.4, 106, 0, SemFalha
5779, Media, 28, 55, 1489, 41.4, 108, 0, SemFalha
5780, Baixa, 28, 45, 1680, 29.2, 111, 0, SemFalha
5781, Baixa, 28, 55, 1517, 42.4, 113, 0, SemFalha
5782, Media, 28, 55, 1618, 36.7, 115, 0, SemFalha
5783, Baixa, 28, 55, 1455, 39.8, 118, 0, SemFalha
5784, Alta, 28, 65, 1543, 36.4, 120, 0, SemFalha
5785, Media, 28, 65, 1399, 41.8, 125, 0, SemFalha
5786, Baixa, 28, 55, 1469, 37.2, 128, 0, SemFalha
5787, Baixa, 28, 55, 1521, 36.7, 130, 0, SemFalha
5788, Baixa, 28, 55, 1584, 38.8, 132, 0, SemFalha
5789, Baixa, 28, 65, 1443, 43.3, 134, 0, SemFalha
5790, Media, 28, 65, 1416, 49, 136, 0, SemFalha
5791, Media, 28, 55, 1563, 34.5, 139, 0, SemFalha
5792, Media, 28, 65, 1542, 40.1, 142, 0, SemFalha
5793, Media, 28, 65, 1624, 31.6, 145, 0, SemFalha
5794, Baixa, 28, 65, 1471, 44.2, 148, 0, SemFalha
5795, Media, 28, 75, 1492, 40.8, 150, 0, SemFalha
5796, Media, 28, 75, 1465, 39.9, 153, 0, SemFalha
5797, Baixa, 28, 55, 1399, 55.1, 156, 0, SemFalha
5798, Baixa, 28, 45, 1431, 42.6, 158, 0, SemFalha
5799, Baixa, 28, 35, 1600, 39, 160, 0, SemFalha
5800, Baixa, 28, 35, 1593, 34.5, 162, 0, SemFalha
5801, Baixa, 28, 35, 1469, 44.7, 164, 0, SemFalha
5802, Baixa, 28, 35, 1413, 44.6, 166, 0, SemFalha
5803, Baixa, 28, 25, 1490, 38, 168, 0, SemFalha
5804, Baixa, 28, 35, 1671, 31.1, 170, 0, SemFalha
5805, Baixa, 28, 35, 1365, 46.5, 172, 0, SemFalha
5806, Media, 28, 25, 1557, 39.3, 174, 0, SemFalha
5807, Baixa, 28, 25, 1440, 45.4, 177, 0, SemFalha
5808, Media, 28, 25, 1489, 38.9, 179, 0, SemFalha
5809, Baixa, 28, 25, 1733, 25.7, 182, 0, SemFalha
5810, Alta, 28, 15, 1580, 36.6, 184, 0, SemFalha
5811, Baixa, 28, 15, 1856, 21.9, 189, 0, SemFalha
5812, Baixa, 28, 15, 1454, 40.3, 191, 0, SemFalha
5813, Baixa, 28, 25, 1495, 36.3, 193, 0, SemFalha
5814, Baixa, 28, 5, 1761, 29.1, 195, 0, SemFalha
5815, Media, 28, 15, 1402, 47.5, 197, 0, SemFalha
5816, Baixa, 28, 5, 1670, 33, 200, 0, SemFalha
5817, Baixa, 28, 15, 1582, 35.6, 202, 0, SemFalha
5818, Baixa, 28, 15, 1542, 35.1, 204, 0, SemFalha
5819, Baixa, 28, 15, 1539, 36.9, 206, 0, SemFalha
5820, Baixa, 28, 15, 1418, 41.9, 208, 0, SemFalha
5821, Baixa, 28, 15, 1723, 27.6, 210, 0, SemFalha
5822, Baixa, 28, 15, 1303, 49.2, 212, 0, SemFalha
5823, Media, 28, 15, 1463, 50.2, 214, 0, SemFalha
5824, Baixa, 28, 5, 1544, 39.3, 217, 0, SemFalha
5825, Baixa, 28, 5, 1596, 37.2, 219, 0, SemFalha
5826, Baixa, 28, 15, 1413, 42, 221, 0, SemFalha
5827, Media, 28, 15, 1492, 41.2, 223, 0, SemFalha
5828, Baixa, 28, 15, 1624, 40.9, 0, 0, SemFalha
5829, Baixa, 28, 15, 1504, 39.1, 2, 0, SemFalha
5830, Media, 28, 5, 1574, 34.3, 4, 0, SemFalha
5831, Media, 28, 15, 1438, 42.4, 7, 0, SemFalha
5832, Baixa, 28, 15, 1474, 50.7, 10, 0, SemFalha
5833, Baixa, 28, 15, 1675, 32.1, 12, 0, SemFalha
5834, Baixa, 28, 15, 1457, 44.5, 14, 0, SemFalha
5835, Baixa, 28, 15, 1434, 49.8, 16, 0, SemFalha
5836, Baixa, 28, 15, 1668, 30.1, 18, 0, SemFalha
5837, Baixa, 28, 5, 1550, 39.7, 20, 0, SemFalha
5838, Media, 28, 15, 1834, 25.4, 22, 0, SemFalha
5839, Media, 28, 25, 1476, 36.5, 25, 0, SemFalha
5840, Media, 28, 25, 1541, 36.3, 28, 0, SemFalha
5841, Media, 28, 15, 1581, 30.9, 31, 0, SemFalha
5842, Media, 28, 15, 1678, 30.7, 34, 0, SemFalha
5843, Baixa, 28, 25, 1355, 50.6, 37, 0, SemFalha
5844, Baixa, 28, 35, 1700, 28.8, 39, 0, SemFalha
5845, Baixa, 28, 25, 1462, 37.1, 41, 0, SemFalha
5846, Media, 28, 25, 1727, 26.5, 43, 0, SemFalha
5847, Baixa, 28, 25, 1674, 33.3, 46, 0, SemFalha
5848, Baixa, 28, 25, 1397, 42.3, 48, 0, SemFalha
5849, Baixa, 28, 25, 2323, 15.9, 50, 0, SemFalha
5850, Media, 28, 25, 1434, 47.6, 52, 0, SemFalha
5851, Baixa, 28, 15, 1560, 35.3, 55, 0, SemFalha
5852, Baixa, 28, 5, 1573, 32.8, 57, 0, SemFalha
5853, Alta, 28, 5, 1798, 22.3, 59, 0, SemFalha
5854, Baixa, 28, 5, 1567, 35.1, 64, 0, SemFalha
5855, Baixa, 28, 5, 1416, 53.3, 66, 0, SemFalha
5856, Media, 28, 5, 1424, 45.2, 68, 0, SemFalha
5857, Alta, 28, 5, 1598, 35.9, 71, 0, SemFalha
5858, Baixa, 28, 15, 1760, 23.9, 76, 0, SemFalha
5859, Baixa, 28, 15, 1348, 44.5, 78, 0, SemFalha
5860, Baixa, 28, 15, 1542, 33.6, 80, 0, SemFalha
5861, Baixa, 28, 15, 1566, 33.1, 82, 0, SemFalha
5862, Baixa, 28, 15, 1554, 47.7, 84, 0, SemFalha
5863, Baixa, 28, 25, 1470, 40.6, 86, 0, SemFalha
5864, Media, 28, 25, 1758, 25.4, 88, 0, SemFalha
5865, Media, 28, 25, 1486, 36.5, 91, 0, SemFalha
5866, Media, 28, 35, 1402, 40, 94, 0, SemFalha
5867, Baixa, 28, 35, 1459, 45.1, 97, 0, SemFalha
5868, Baixa, 28, 35, 1494, 45.3, 99, 0, SemFalha
5869, Baixa, 28, 35, 1731, 27.9, 101, 0, SemFalha
5870, Baixa, 28, 35, 2076, 18.7, 103, 0, SemFalha
5871, Baixa, 28, 35, 2055, 16.8, 105, 0, SemFalha
5872, Baixa, 28, 35, 1469, 49.5, 107, 0, SemFalha
5873, Media, 28, 35, 1504, 42.6, 109, 0, SemFalha
5874, Media, 28, 35, 1396, 43.5, 112, 0, SemFalha
5875, Media, 28, 35, 1660, 33.8, 115, 0, SemFalha
5876, Media, 28, 35, 1577, 39.7, 118, 0, SemFalha
5877, Baixa, 28, 35, 1426, 52.1, 121, 0, SemFalha
5878, Baixa, 28, 35, 1458, 41.4, 123, 0, SemFalha
5879, Baixa, 28, 25, 1533, 45.8, 125, 0, SemFalha
5880, Baixa, 28, 25, 1701, 28.4, 127, 0, SemFalha
5881, Baixa, 28, 35, 1434, 49.6, 129, 0, SemFalha
5882, Baixa, 28, 25, 1952, 22.7, 131, 0, SemFalha
5883, Baixa, 28, 25, 1469, 36.9, 133, 0, SemFalha
5884, Baixa, 28, 25, 1800, 26, 135, 0, SemFalha
5885, Media, 28, 15, 1438, 43, 137, 0, SemFalha
5886, Baixa, 28, 15, 1647, 28.2, 140, 0, SemFalha
5887, Baixa, 28, 25, 1494, 41.9, 142, 0, SemFalha
5888, Alta, 28, 25, 1445, 41.4, 144, 0, SemFalha
5889, Media, 28, 35, 1507, 38.6, 149, 0, SemFalha
5890, Media, 28, 25, 1234, 55.8, 152, 0, SemFalha
5891, Baixa, 28, 25, 1634, 32.6, 155, 0, SemFalha
5892, Baixa, 28, 25, 1334, 53.3, 157, 0, SemFalha
5893, Baixa, 28, 25, 1472, 44.5, 159, 0, SemFalha
5894, Media, 28, 15, 1410, 52.7, 161, 0, SemFalha
5895, Baixa, 28, 5, 1597, 37.9, 164, 0, SemFalha
5896, Media, 28, 5, 1460, 46.7, 166, 0, SemFalha
5897, Baixa, 27, 95, 1274, 55.7, 169, 0, SemFalha
5898, Media, 27, 85, 1517, 40.2, 171, 0, SemFalha
5899, Baixa, 27, 85, 1300, 57.2, 174, 0, SemFalha
5900, Alta, 27, 75, 1686, 27.7, 176, 0, SemFalha
5901, Media, 27, 75, 1485, 41, 181, 0, SemFalha
5902, Baixa, 27, 85, 1464, 45.8, 184, 0, SemFalha
5903, Baixa, 27, 75, 1598, 35.4, 186, 0, SemFalha
5904, Baixa, 27, 75, 1894, 21.9, 188, 0, SemFalha
5905, Media, 27, 65, 1330, 59, 190, 0, SemFalha
5906, Alta, 27, 65, 1582, 31.1, 193, 0, SemFalha
5907, Baixa, 27, 55, 1533, 35.6, 198, 0, SemFalha
5908, Alta, 27, 65, 1419, 46.4, 200, 0, SemFalha
5909, Media, 27, 65, 1526, 36.3, 205, 0, SemFalha
5910, Alta, 27, 55, 1364, 65.3, 208, 1, Alimentacao
5911, Media, 27, 65, 1458, 43.4, 0, 0, SemFalha
5912, Media, 27, 65, 1288, 64, 3, 0, SemFalha
5913, Media, 27, 55, 1659, 29.8, 6, 0, SemFalha
5914, Alta, 27, 55, 1479, 52.3, 9, 0, SemFalha
5915, Baixa, 27, 55, 1592, 36, 14, 0, SemFalha
5916, Media, 27, 45, 1532, 38.7, 16, 0, SemFalha
5917, Baixa, 27, 45, 1555, 41.9, 19, 0, SemFalha
5918, Baixa, 27, 45, 1341, 52.6, 21, 0, SemFalha
5919, Baixa, 27, 45, 1541, 42, 23, 0, SemFalha
5920, Baixa, 27, 45, 1414, 50.6, 25, 0, SemFalha
5921, Baixa, 27, 35, 1764, 25.9, 27, 0, SemFalha
5922, Baixa, 27, 35, 1336, 57.1, 29, 0, SemFalha
5923, Baixa, 27, 35, 1435, 43.3, 31, 0, SemFalha
5924, Media, 27, 25, 1537, 35, 33, 0, SemFalha
5925, Baixa, 27, 15, 1369, 48.8, 36, 0, SemFalha
5926, Media, 27, 5, 1619, 31.3, 38, 0, SemFalha
5927, Baixa, 27, 5, 1440, 51.1, 41, 0, SemFalha
5928, Baixa, 27, 5, 1649, 30.5, 43, 0, SemFalha
5929, Media, 27, 5, 1550, 38.7, 45, 0, SemFalha
5930, Baixa, 27, 15, 1471, 45.2, 48, 0, SemFalha
5931, Baixa, 27, 15, 1483, 51.6, 50, 0, SemFalha
5932, Baixa, 27, 15, 1336, 54.4, 52, 0, SemFalha
5933, Baixa, 27, 35, 1515, 36.6, 54, 0, SemFalha
5934, Baixa, 27, 35, 1373, 47.4, 56, 0, SemFalha
5935, Alta, 27, 45, 1454, 51.2, 58, 0, SemFalha
5936, Baixa, 27, 35, 1646, 34.5, 63, 0, SemFalha
5937, Media, 27, 35, 1548, 37.3, 65, 0, SemFalha
5938, Media, 27, 45, 1462, 41.3, 68, 0, SemFalha
5939, Baixa, 27, 35, 1702, 33.1, 71, 0, SemFalha
5940, Baixa, 27, 35, 1409, 60.9, 73, 0, SemFalha
5941, Media, 27, 45, 1427, 52.8, 75, 0, SemFalha
5942, Baixa, 27, 45, 1438, 48.5, 78, 1, SemFalha
5943, Baixa, 27, 55, 1450, 43.4, 80, 0, SemFalha
5944, Baixa, 27, 55, 1541, 41.3, 82, 0, SemFalha
5945, Media, 27, 55, 1484, 38, 84, 0, SemFalha
5946, Media, 27, 65, 1415, 44.5, 87, 0, SemFalha
5947, Baixa, 27, 55, 1496, 46.4, 90, 0, SemFalha
5948, Media, 27, 55, 1465, 45.2, 92, 0, SemFalha
5949, Baixa, 27, 55, 2113, 18.5, 95, 0, SemFalha
5950, Media, 27, 55, 1506, 44, 97, 0, SemFalha
5951, Baixa, 27, 55, 1689, 28.9, 100, 0, SemFalha
5952, Baixa, 27, 55, 1650, 29.4, 102, 0, SemFalha
5953, Baixa, 27, 55, 1563, 33.8, 104, 0, SemFalha
5954, Media, 27, 55, 1486, 38.9, 106, 0, SemFalha
5955, Baixa, 27, 65, 1732, 25.7, 109, 0, SemFalha
5956, Baixa, 27, 55, 1653, 31.6, 111, 0, SemFalha
5957, Baixa, 27, 55, 1535, 37.1, 113, 0, SemFalha
5958, Baixa, 27, 55, 1637, 37.2, 115, 0, SemFalha
5959, Baixa, 27, 45, 1533, 38.5, 117, 0, SemFalha
5960, Baixa, 27, 45, 1378, 51.2, 119, 0, SemFalha
5961, Baixa, 27, 35, 1606, 33.5, 121, 0, SemFalha
5962, Baixa, 27, 15, 1539, 32.3, 123, 0, SemFalha
5963, Baixa, 27, 35, 1728, 26.3, 125, 0, SemFalha
5964, Alta, 27, 25, 1656, 36.3, 127, 0, SemFalha
5965, Alta, 27, 35, 1631, 30.5, 132, 0, SemFalha
5966, Alta, 27, 35, 1447, 46.5, 137, 0, SemFalha
5967, Baixa, 27, 25, 1396, 49.3, 142, 0, SemFalha
5968, Baixa, 27, 25, 1390, 52.5, 144, 0, SemFalha
5969, Baixa, 27, 25, 1348, 56, 146, 0, SemFalha
5970, Media, 27, 25, 1491, 35.9, 148, 0, SemFalha
5971, Baixa, 27, 25, 1520, 37.6, 151, 0, SemFalha
5972, Baixa, 27, 35, 1509, 33, 153, 0, SemFalha
5973, Baixa, 27, 35, 1445, 46.6, 155, 0, SemFalha
5974, Baixa, 27, 35, 1354, 51.8, 157, 0, SemFalha
5975, Baixa, 27, 35, 1488, 39.4, 159, 0, SemFalha
5976, Alta, 27, 35, 1654, 28.6, 161, 0, SemFalha
5977, Alta, 27, 35, 1378, 51.5, 166, 0, SemFalha
5978, Baixa, 27, 45, 1750, 30.6, 171, 0, SemFalha
5979, Baixa, 27, 35, 1448, 46.3, 173, 0, SemFalha
5980, Alta, 27, 45, 1501, 45.3, 175, 0, SemFalha
5981, Media, 27, 45, 1654, 32, 180, 0, SemFalha
5982, Media, 27, 55, 1347, 46.5, 183, 0, SemFalha
5983, Baixa, 27, 55, 1486, 37.1, 186, 0, SemFalha
5984, Alta, 27, 65, 1466, 45.2, 188, 0, SemFalha
5985, Alta, 27, 55, 1346, 52, 193, 0, SemFalha
5986, Baixa, 27, 55, 1314, 42.4, 198, 0, SemFalha
5987, Baixa, 27, 45, 1440, 52.5, 200, 0, SemFalha
5988, Baixa, 27, 55, 1608, 39.5, 202, 0, SemFalha
5989, Alta, 27, 55, 1296, 58.2, 204, 0, SemFalha
5990, Baixa, 27, 55, 1507, 46.1, 209, 0, SemFalha
5991, Media, 27, 55, 1343, 51.6, 211, 0, SemFalha
5992, Baixa, 27, 55, 1416, 40.4, 214, 0, SemFalha
5993, Baixa, 27, 55, 1288, 47.2, 216, 0, SemFalha
5994, Media, 27, 55, 1407, 42.4, 218, 0, SemFalha
5995, Baixa, 27, 45, 1608, 39.2, 221, 0, SemFalha
5996, Baixa, 27, 45, 1920, 22.3, 223, 0, SemFalha
5997, Media, 27, 35, 1386, 48.2, 225, 0, SemFalha
5998, Media, 27, 35, 1571, 34.6, 228, 0, SemFalha
5999, Media, 27, 25, 1613, 36.9, 231, 0, SemFalha
6000, Media, 27, 25, 1671, 30.5, 234, 1, Desgastedaferramenta
6001, Alta, 27, 25, 1431, 43.2, 0, 0, SemFalha
6002, Media, 27, 25, 1380, 47.3, 5, 0, SemFalha
6003, Baixa, 27, 35, 1683, 31.5, 8, 0, SemFalha
6004, Baixa, 27, 25, 1529, 36.2, 10, 0, SemFalha
6005, Baixa, 27, 35, 1761, 26.5, 12, 0, SemFalha
6006, Baixa, 27, 45, 1570, 38.3, 14, 0, SemFalha
6007, Media, 27, 45, 2156, 18, 16, 0, SemFalha
6008, Media, 27, 55, 1349, 54.5, 19, 0, SemFalha
6009, Baixa, 27, 55, 1431, 39.3, 22, 0, SemFalha
6010, Baixa, 27, 45, 1931, 22, 24, 0, SemFalha
6011, Alta, 27, 55, 1428, 43.4, 26, 0, SemFalha
6012, Baixa, 27, 65, 1564, 36.2, 31, 0, SemFalha
6013, Alta, 27, 65, 1425, 44, 33, 0, SemFalha
6014, Baixa, 27, 55, 1597, 30.5, 38, 0, SemFalha
6015, Alta, 27, 65, 1618, 32.8, 40, 0, SemFalha
6016, Media, 27, 65, 1520, 38, 45, 0, SemFalha
6017, Baixa, 27, 55, 1425, 45.3, 48, 0, SemFalha
6018, Baixa, 27, 65, 1398, 38.2, 50, 0, SemFalha
6019, Media, 27, 65, 1557, 31.6, 52, 0, SemFalha
6020, Baixa, 27, 55, 1519, 43.9, 55, 0, SemFalha
6021, Baixa, 27, 55, 1619, 34.9, 57, 0, SemFalha
6022, Baixa, 27, 55, 1814, 21.4, 59, 0, SemFalha
6023, Baixa, 27, 55, 1521, 39.4, 61, 0, SemFalha
6024, Media, 27, 55, 1369, 51.2, 63, 0, SemFalha
6025, Baixa, 27, 55, 1356, 65.3, 66, 1, Alimentacao
6026, Baixa, 27, 55, 1336, 53.3, 68, 0, SemFalha
6027, Baixa, 27, 55, 1403, 48.3, 70, 0, SemFalha
6028, Media, 27, 55, 1413, 44.3, 72, 0, SemFalha
6029, Baixa, 27, 45, 1472, 47.6, 75, 0, SemFalha
6030, Media, 27, 55, 1452, 47.9, 77, 0, SemFalha
6031, Baixa, 27, 45, 1397, 53.7, 80, 0, SemFalha
6032, Baixa, 27, 45, 1455, 40.6, 82, 0, SemFalha
6033, Baixa, 27, 55, 1754, 27.7, 84, 0, SemFalha
6034, Baixa, 27, 45, 1471, 37.9, 86, 0, SemFalha
6035, Media, 27, 45, 1389, 48.1, 88, 0, SemFalha
6036, Media, 27, 45, 1702, 30.3, 91, 0, SemFalha
6037, Media, 27, 45, 1401, 54.6, 94, 0, SemFalha
6038, Baixa, 27, 55, 1426, 46.2, 97, 0, SemFalha
6039, Baixa, 27, 55, 1496, 38.3, 99, 0, SemFalha
6040, Baixa, 27, 45, 1433, 42.6, 101, 0, SemFalha
6041, Media, 27, 55, 1438, 46.6, 103, 0, SemFalha
6042, Media, 27, 55, 1418, 49.3, 106, 0, SemFalha
6043, Media, 27, 65, 1580, 36.6, 109, 0, SemFalha
6044, Media, 27, 55, 1468, 41.8, 112, 0, SemFalha
6045, Media, 27, 65, 1522, 41.7, 115, 0, SemFalha
6046, Baixa, 27, 65, 1311, 55.8, 118, 0, SemFalha
6047, Baixa, 27, 75, 1316, 56.5, 120, 0, SemFalha
6048, Alta, 27, 75, 1853, 23.6, 122, 0, SemFalha
6049, Media, 27, 75, 1556, 38.8, 127, 0, SemFalha
6050, Media, 27, 75, 1567, 34.3, 130, 0, SemFalha
6051, Media, 27, 75, 1546, 37.7, 133, 0, SemFalha
6052, Baixa, 27, 75, 1382, 51.2, 136, 0, SemFalha
6053, Baixa, 27, 75, 2003, 20.2, 138, 0, SemFalha
6054, Baixa, 27, 65, 1748, 29.9, 140, 0, SemFalha
6055, Alta, 27, 55, 1518, 40.1, 142, 0, SemFalha
6056, Baixa, 27, 55, 1475, 42, 147, 0, SemFalha
6057, Baixa, 27, 65, 1634, 29.2, 149, 0, SemFalha
6058, Baixa, 27, 65, 1689, 32.9, 151, 0, SemFalha
6059, Media, 27, 75, 1636, 35.3, 153, 0, SemFalha
6060, Baixa, 27, 75, 2235, 15.8, 156, 0, SemFalha
6061, Baixa, 27, 85, 1615, 35.6, 158, 0, SemFalha
6062, Alta, 27, 95, 1618, 29.5, 160, 0, SemFalha
6063, Media, 27, 95, 1407, 53, 165, 0, SemFalha
6064, Baixa, 27, 95, 1450, 43.3, 168, 0, SemFalha
6065, Baixa, 27, 95, 1889, 23.8, 170, 0, SemFalha
6066, Baixa, 27, 85, 1568, 38.2, 172, 0, SemFalha
6067, Baixa, 27, 85, 1804, 25.8, 174, 0, SemFalha
6068, Baixa, 27, 85, 1582, 37.5, 176, 0, SemFalha
6069, Media, 27, 85, 2047, 17.9, 178, 0, SemFalha
6070, Baixa, 27, 75, 1601, 34, 181, 0, SemFalha
6071, Baixa, 27, 75, 1615, 32, 183, 0, SemFalha
6072, Media, 27, 75, 1452, 43.6, 185, 0, SemFalha
6073, Media, 27, 75, 1695, 30.2, 188, 0, SemFalha
6074, Media, 27, 75, 1790, 26.2, 191, 0, SemFalha
6075, Media, 27, 85, 1533, 39.3, 194, 0, SemFalha
6076, Baixa, 27, 85, 1813, 28.5, 197, 0, SemFalha
6077, Baixa, 27, 85, 1492, 36.7, 199, 0, SemFalha
6078, Baixa, 27, 75, 1479, 43.3, 201, 0, SemFalha
6079, Baixa, 27, 65, 1339, 59.1, 203, 1, Sobrecarga
6080, Media, 27, 65, 1371, 44.7, 205, 0, SemFalha
6081, Baixa, 27, 75, 1468, 36.2, 208, 0, SemFalha
6082, Baixa, 27, 75, 1517, 41.7, 210, 0, SemFalha
6083, Baixa, 27, 75, 1352, 46.4, 212, 0, SemFalha
6084, Baixa, 27, 75, 1389, 50, 214, 0, SemFalha
6085, Media, 27, 65, 1505, 36.2, 0, 0, SemFalha
6086, Baixa, 27, 75, 1538, 36.7, 3, 0, SemFalha
6087, Baixa, 27, 75, 1482, 37, 5, 0, SemFalha
6088, Media, 27, 75, 1599, 33, 7, 0, SemFalha
6089, Baixa, 27, 75, 1476, 39, 10, 0, SemFalha
6090, Baixa, 27, 75, 1509, 37.5, 12, 0, SemFalha
6091, Baixa, 27, 75, 1708, 29.1, 14, 0, SemFalha
6092, Baixa, 27, 75, 1412, 57.5, 16, 0, RandomFailures
6093, Baixa, 27, 75, 1658, 28.5, 18, 0, SemFalha
6094, Baixa, 27, 85, 1375, 57.2, 20, 0, SemFalha
6095, Media, 27, 75, 1402, 48.1, 22, 0, SemFalha
6096, Media, 27, 75, 1452, 47.3, 25, 0, SemFalha
6097, Media, 27, 65, 1483, 40.8, 28, 0, SemFalha
6098, Alta, 27, 75, 1477, 38.4, 31, 0, SemFalha
6099, Media, 27, 65, 1924, 22.4, 36, 0, SemFalha
6100, Alta, 27, 75, 1609, 28.7, 39, 0, SemFalha
6101, Media, 27, 65, 1886, 21.1, 44, 0, SemFalha
6102, Baixa, 27, 55, 1616, 29.6, 47, 0, SemFalha
6103, Baixa, 27, 55, 1442, 43.2, 49, 0, SemFalha
6104, Baixa, 27, 65, 1407, 45.1, 51, 0, SemFalha
6105, Media, 27, 65, 1461, 41.3, 53, 0, SemFalha
6106, Media, 27, 65, 1522, 46.2, 56, 0, SemFalha
6107, Baixa, 27, 75, 1432, 48.1, 59, 0, SemFalha
6108, Baixa, 27, 75, 1438, 49, 61, 0, SemFalha
6109, Media, 27, 65, 1678, 28.1, 63, 0, SemFalha
6110, Media, 27, 65, 1514, 38.7, 66, 0, SemFalha
6111, Baixa, 27, 55, 1534, 41.3, 69, 0, SemFalha
6112, Media, 27, 55, 1486, 41.2, 71, 0, SemFalha
6113, Baixa, 27, 55, 1925, 22, 74, 0, SemFalha
6114, Media, 27, 55, 1724, 30, 76, 0, SemFalha
6115, Media, 27, 65, 1549, 35.5, 79, 0, SemFalha
6116, Baixa, 27, 65, 1457, 47.7, 82, 0, SemFalha
6117, Baixa, 27, 65, 1453, 43.9, 84, 0, SemFalha
6118, Baixa, 27, 65, 1578, 44.4, 86, 0, SemFalha
6119, Media, 27, 75, 1325, 61.4, 88, 0, SemFalha
6120, Baixa, 27, 75, 1471, 39.3, 91, 0, SemFalha
6121, Media, 27, 75, 1472, 40, 93, 0, SemFalha
6122, Baixa, 27, 75, 1457, 37.4, 96, 0, SemFalha
6123, Baixa, 27, 85, 1402, 55.3, 98, 0, SemFalha
6124, Baixa, 27, 75, 1477, 41.5, 100, 0, SemFalha
6125, Media, 27, 75, 1727, 30.1, 102, 0, SemFalha
6126, Baixa, 27, 75, 1995, 20.2, 105, 0, SemFalha
6127, Baixa, 27, 75, 1370, 52.5, 107, 0, SemFalha
6128, Baixa, 27, 75, 1228, 66.4, 109, 0, SemFalha
6129, Baixa, 27, 75, 1499, 38, 111, 0, SemFalha
6130, Media, 27, 85, 1508, 46.9, 113, 0, SemFalha
6131, Baixa, 27, 85, 1473, 44.2, 116, 0, SemFalha
6132, Alta, 27, 85, 1640, 37.6, 118, 0, SemFalha
6133, Baixa, 27, 95, 1429, 42.5, 123, 0, SemFalha
6134, Baixa, 27, 95, 1470, 40.9, 125, 0, SemFalha
6135, Baixa, 27, 85, 1581, 37, 127, 0, SemFalha
6136, Baixa, 27, 85, 1740, 28.9, 129, 0, SemFalha
6137, Alta, 27, 75, 1390, 40.6, 131, 0, SemFalha
6138, Media, 27, 75, 1988, 19.7, 136, 0, SemFalha
6139, Media, 27, 65, 1452, 43, 139, 0, SemFalha
6140, Baixa, 27, 65, 1586, 33.4, 142, 0, SemFalha
6141, Baixa, 27, 65, 1589, 34.3, 144, 0, SemFalha
6142, Baixa, 27, 65, 1486, 45.7, 146, 0, SemFalha
6143, Baixa, 27, 75, 1755, 27.9, 148, 0, SemFalha
6144, Media, 27, 85, 1575, 34.6, 150, 0, SemFalha
6145, Media, 27, 95, 1615, 37.7, 153, 0, SemFalha
6146, Media, 27, 95, 1436, 41.8, 156, 0, SemFalha
6147, Media, 27, 95, 1470, 40.6, 159, 0, SemFalha
6148, Media, 27, 95, 2089, 19.8, 162, 0, SemFalha
6149, Baixa, 27, 95, 1564, 37, 165, 0, SemFalha
6150, Media, 27, 85, 1420, 47.4, 167, 0, SemFalha
6151, Baixa, 27, 95, 1711, 29.1, 170, 0, SemFalha
6152, Baixa, 27, 95, 1555, 35.3, 172, 0, SemFalha
6153, Media, 27, 95, 1592, 35.7, 174, 0, SemFalha
6154, Baixa, 27, 85, 1236, 64.4, 177, 1, Sobrecarga
6155, Media, 27, 85, 1765, 24.2, 179, 0, SemFalha
6156, Baixa, 27, 85, 1634, 31.2, 182, 0, SemFalha
6157, Baixa, 27, 95, 1508, 41.5, 184, 0, SemFalha
6158, Baixa, 27, 95, 1774, 29.6, 186, 0, SemFalha
6159, Baixa, 27, 95, 1677, 29.1, 188, 0, SemFalha
6160, Baixa, 27, 85, 1399, 58, 190, 1, Sobrecarga
6161, Baixa, 27, 85, 1570, 34, 192, 0, SemFalha
